EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Period2Fouls2Minutes,Period2Fouls3Minutes,Period3Fouls3Minutes,Period3Fouls4Minutes,Period4Fouls4Minutes,OnOffRtg,OnDefRtg,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimOffReboundedPct,ShortMidRangeOffReboundedPct,LongMidRangeOffReboundedPct,ThreePtOffReboundedPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,OffTwoPtRebounds,FTDefRebounds,SelfOReb,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,Period1Fouls2Minutes,Period4Fouls5Minutes,PenaltyFg2Pct,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Frequency,BlockedCorner3,Defensive 3 Seconds Violations,Arc3PctBlocked,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,PeriodOTFouls4Minutes,PeriodOTFouls5Minutes,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedLongMidRange,3pt And 1 Free Throw Trips,Period3Fouls5Minutes,Period2Fouls4Minutes,year
1642792,1611661322,Kiki Iriafen,Kiki Iriafen,1642792,WAS,2712.3,7,45.0,10.0,386,382,104.0,132.0,43,768,30.0,42.0,13.0,14.0,7.0,17.0,,3.0,1.0,1.0,,2.0,7.0,,,,2.0,37.0,62.0,3.0,8.0,22.0,105.0,407.0,14.0,15.0,,,4.0,32.0,16.0,,2.0,8.0,28.0,40.0,34.0,9.0,,20.0,7.0,2.0,2.0,,6.0,4.0,10.0,2.0,2.0,5.0,1.0,,24.0,4.0,17.0,33.0,53.0,20.0,73.0,5.0,3.0,2.0,6.0,2.0,3.0,7.0,,3.0,,13.0,1.0,9.0,26.0,5.0,30.0,,32.0,2.0,15.0,,3.0,3.0,3.0,2.0,73.0,28.0,103.0,2.0,15.0,,6.0,3.0,13.0,108.03108808290156,106.54450261780106,0.5405405405405406,0.7407407407407407,1.0,0.375,,,0.375,0.5967741935483871,0.9333333333333333,0.5928571428571429,0.9333333333333333,0.5555555555555556,0.6176470588235294,0.8888888888888888,0.5833333333333334,0.11428571428571428,,0.03225806451612903,0.058823529411764705,,22.32346241457859,0.46153846153846156,0.2972972972972973,0.20987654320987653,0.06896551724137931,0.2604166666666667,0.12337662337662338,0.044444444444444446,0.15384615384615385,0.3055555555555556,0.32075471698113206,0.22727272727272727,0.21875,0.17647058823529413,0.6666666666666666,0.6,0.7142857142857143,0.7317073170731707,0.5333333333333333,0.24285714285714285,0.4117647058823529,0.4375,0.5714285714285714,0.04285714285714286,,,,0.014285714285714285,1.0,1.0,1.0,0.1,0.2857142857142857,0.2857142857142857,1.0,0.9333333333333333,0.9285714285714286,,,,,0.1111111111111111,,0.7142857142857143,0.2857142857142857,0.531795652173913,0.62705,0.5355617647058823,0.18072289156626506,0.2,,0.3047619047619048,0.26666666666666666,4.317741935483871,26.7,0.25,0.1,,0.6,0.2694300518134715,10.0,12.0,10.0,15.0,3.0,2.0,2.0,,2.0,5.0,2.0,,,,2.0,3.0,12.0,0.625,0.023809523809523808,0.3333333333333333,0.15625,0.2,0.13725490196078433,0.1,0.07142857142857142,0.15384615384615385,0.6666666666666666,0.8333333333333334,,1.0,0.1,,,,,,,,,,5.0,,,,,,,,,,2026
203824,1611661321,Odyssey Sims,Odyssey Sims,203824,DAL,2680.8999999999996,8,45.0,-17.0,287,295,59.0,66.0,30,582,11.0,15.0,1.0,1.0,5.0,13.0,1.0,2.0,1.0,2.0,,4.0,10.0,1.0,2.0,1.0,2.0,17.0,30.0,5.0,12.0,9.0,58.0,324.0,1.0,2.0,2.0,3.0,2.0,10.0,8.0,1.0,2.0,5.0,18.0,16.0,18.0,15.0,,,10.0,4.0,3.0,,11.0,12.0,23.0,11.0,1.0,4.0,3.0,4.0,58.0,,4.0,2.0,6.0,,6.0,7.0,5.0,2.0,4.0,3.0,4.0,9.0,,,,13.0,5.0,3.0,13.0,,14.0,4.0,10.0,2.0,4.0,,,,,,48.0,17.0,57.0,2.0,-8.0,,1.0,,2.0,106.96864111498257,109.83050847457626,0.47058823529411764,0.47058823529411764,1.0,0.4166666666666667,0.6666666666666666,0.5,0.4166666666666667,0.5666666666666667,0.5,0.5833333333333334,0.8,0.65,0.6304347826086957,0.8333333333333334,0.6923076923076923,0.2857142857142857,,0.1,0.23076923076923078,,18.322981366459626,0.3076923076923077,0.027777777777777776,0.07692307692307693,,0.04838709677419355,,,,0.058823529411764705,,,0.08333333333333333,,,0.35714285714285715,0.7333333333333333,0.7333333333333333,0.6363636363636364,0.30952380952380953,0.38461538461538464,0.5,0.2,0.047619047619047616,0.5,0.5,,0.047619047619047616,0.5,0.5,1.0,0.23809523809523808,0.4,0.4,1.0,0.2,1.0,0.4,0.5,1.0,,0.2,0.5,0.6428571428571429,0.4,0.5269226190476191,0.59519,0.40752499999999997,0.09090909090909091,0.125,,0.1724137931034483,0.3103448275862069,5.42,25.21666666666667,0.5,0.42857142857142855,,0.2857142857142857,0.20557491289198607,1.0,2.0,5.0,,,,1.0,2.0,4.0,,2.0,,,,1.0,,3.0,0.625,,,,,,,,1.0,0.2,0.5,1.0,,,0.2,,,,,,,,,,1.0,1.0,1.0,,,,,,,2026
1642804,1611661330,Te-Hina Paopao,Te-Hina Paopao,1642804,ATL,2531.6,7,42.0,-11.0,248,253,80.0,37.0,38,501,3.0,8.0,2.0,3.0,2.0,6.0,1.0,1.0,3.0,3.0,2.0,7.0,21.0,,2.0,5.0,10.0,6.0,15.0,10.0,24.0,5.0,47.0,251.0,3.0,4.0,1.0,3.0,,9.0,5.0,7.0,12.0,,25.0,6.0,6.0,27.0,3.0,2.0,21.0,7.0,5.0,,10.0,3.0,13.0,3.0,,6.0,4.0,,29.0,,4.0,8.0,12.0,1.0,13.0,1.0,,1.0,6.0,1.0,4.0,2.0,,2.0,,8.0,3.0,6.0,11.0,,6.0,,6.0,,3.0,,2.0,1.0,2.0,2.0,38.0,25.0,80.0,,10.0,,4.0,1.0,,96.7741935483871,99.2094861660079,0.5,0.6,0.9,0.4166666666666667,0.3333333333333333,0.5833333333333334,0.4166666666666667,0.4,0.75,0.5384615384615384,0.6428571428571429,0.7352941176470589,0.5595238095238095,0.6428571428571429,0.7352941176470589,0.6153846153846154,,0.3333333333333333,0.16666666666666666,,17.064846416382252,0.75,0.11428571428571428,0.07272727272727272,,0.096,0.008064516129032258,,,,0.12121212121212122,0.26666666666666666,0.09090909090909091,,1.0,0.20512820512820512,0.375,0.75,,0.15384615384615385,0.3333333333333333,0.4,1.0,0.02564102564102564,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,1.0,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.42857142857142855,0.6666666666666666,0.2857142857142857,,,0.11764705882352941,0.5882352941176471,0.5,0.8205128205128205,0.3333333333333333,0.5207884615384615,0.5468785714285714,0.5222794117647059,0.07142857142857142,0.16666666666666666,,0.19148936170212766,0.5319148936170213,5.739999999999999,25.09166666666667,0.6,0.5,,0.14285714285714285,0.3225806451612903,,3.0,2.0,1.0,,,,,1.0,,,,,1.0,,,3.0,0.4,0.5,,0.015384615384615385,,0.041666666666666664,,,,0.17647058823529413,,1.0,,,0.14285714285714285,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,2026
1643506,1611661327,Teja Oblak,Teja Oblak,1643506,PDX,2523.6,3,42.0,16.0,93,91,19.0,25.0,19,184,1.0,6.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,4.0,12.0,3.0,3.0,1.0,18.0,83.0,1.0,2.0,,,,2.0,1.0,1.0,1.0,,3.0,,8.0,9.0,,,1.0,1.0,3.0,,11.0,4.0,15.0,1.0,3.0,10.0,,1.0,34.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,,6.0,2.0,5.0,3.0,1.0,1.0,,9.0,4.0,2.0,7.0,1.0,3.0,,3.0,,1.0,,,,,,16.0,3.0,19.0,,,,,,,106.45161290322581,91.20879120879121,,,1.0,1.0,,1.0,1.0,0.3333333333333333,0.5,0.5666666666666667,0.5,0.75,0.5625,0.5,0.75,0.2,,0.25,0.2,,21.73913043478261,0.6666666666666666,0.05263157894736842,0.04,0.1111111111111111,0.045454545454545456,0.0425531914893617,0.14285714285714285,,0.14285714285714285,,,0.047619047619047616,,,0.4,0.16666666666666666,0.25,,0.3333333333333333,0.4,0.5,,0.06666666666666667,1.0,1.0,,0.13333333333333333,1.0,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,1.0,0.5,,,,0.5,,,0.6,1.0,0.49799333333333334,0.49065,0.689075,0.0625,0.07692307692307693,,0.1111111111111111,0.16666666666666666,5.683333333333334,23.7,0.6,1.0,,,0.20430107526881722,,1.0,,,,,3.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,0.5,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,2026
1627700,1611661332,Julie Allemand,Julie Allemand,1627700,TOR,2409.6,3,40.0,-5.0,162,164,46.0,45.0,20,326,,,,,1.0,1.0,1.0,3.0,,3.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,7.0,,10.0,158.0,,,1.0,1.0,,3.0,1.0,1.0,3.0,,3.0,,4.0,6.0,,,4.0,2.0,,,9.0,3.0,12.0,2.0,1.0,5.0,1.0,3.0,27.0,,2.0,4.0,7.0,,7.0,6.0,4.0,2.0,4.0,,4.0,,,,,4.0,1.0,,2.0,,4.0,1.0,,,,,,,,,7.0,3.0,46.0,,,,,,,94.44444444444444,96.34146341463415,,,1.0,0.2857142857142857,1.0,0.3333333333333333,0.2857142857142857,0.5,,0.45454545454545453,1.5,0.375,0.45454545454545453,1.5,0.375,0.6363636363636364,,,,,8.108108108108107,1.0,0.12903225806451613,0.07407407407407407,,0.10344827586206896,,,,,0.2857142857142857,,0.05,0.14285714285714285,,,,,,0.09090909090909091,1.0,1.0,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.2727272727272727,,,,0.36363636363636365,0.5,0.5,1.0,,,1.0,1.0,1.0,0.25,0.5,0.5,0.6363636363636364,0.5,0.47797272727272727,,0.484475,,,,0.3,0.3,16.575,24.25714285714286,,,0.5,0.4,0.2839506172839506,,,,,1.0,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2026
1643430,1611661322,Cotie McMahon,Cotie McMahon,1643430,WAS,2330.1,5,39.0,-39.0,153,153,38.0,42.0,11,306,2.0,8.0,,1.0,3.0,4.0,,,1.0,1.0,,3.0,8.0,,,,1.0,5.0,12.0,4.0,9.0,5.0,27.0,172.0,,1.0,,,2.0,2.0,3.0,,1.0,3.0,3.0,4.0,6.0,12.0,,,8.0,3.0,2.0,,6.0,,6.0,,,4.0,2.0,,12.0,,4.0,2.0,6.0,2.0,8.0,1.0,1.0,,2.0,1.0,2.0,4.0,,,1.0,6.0,1.0,2.0,14.0,2.0,9.0,4.0,8.0,,3.0,,1.0,,1.0,,25.0,3.0,37.0,1.0,-1.0,,13.0,4.0,-5.0,86.9281045751634,112.41830065359477,0.4,0.4,1.0,0.4444444444444444,,,0.4444444444444444,0.4166666666666667,,0.5238095238095238,,,0.54,0.5,0.25,0.42857142857142855,,0.16666666666666666,,,18.562874251497007,0.3333333333333333,0.047619047619047616,0.11764705882352941,,0.07894736842105263,0.03389830508474576,,,0.06666666666666667,,0.1111111111111111,0.0967741935483871,0.3333333333333333,,0.38095238095238093,0.25,0.3333333333333333,,0.19047619047619047,0.75,0.75,0.6666666666666666,,,,,0.047619047619047616,1.0,1.0,1.0,0.38095238095238093,0.375,0.375,1.0,1.0,,,,,,0.25,,0.8095238095238095,0.375,0.5584523809523809,0.5567,0.5731375,0.125,0.2,,0.07407407407407407,0.1111111111111111,3.4499999999999997,25.1,0.5,1.0,,0.2,0.24836601307189543,,2.0,,2.0,,2.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,0.25,,0.05555555555555555,0.0625,0.06666666666666667,,0.2,,0.5,,,,,,,,,,,,,5.0,,,,,,,,,,,2026
1643450,1611661322,Rori Harmon,Rori Harmon,1643450,WAS,2316.8,5,39.0,-20.0,112,118,47.0,63.0,17,230,,,,,1.0,4.0,,,,1.0,1.0,1.0,4.0,,1.0,,1.0,1.0,4.0,1.0,5.0,3.0,8.0,117.0,,,,1.0,,,,,2.0,1.0,1.0,,2.0,3.0,,,4.0,1.0,,,8.0,1.0,9.0,,1.0,5.0,3.0,,19.0,,3.0,5.0,8.0,,8.0,5.0,3.0,2.0,6.0,2.0,6.0,5.0,1.0,,1.0,11.0,3.0,3.0,9.0,,7.0,2.0,4.0,,1.0,,,,,,8.0,,46.0,2.0,,,,,5.0,86.60714285714285,99.15254237288136,,,1.0,0.2,,,0.2,0.25,,0.2777777777777778,,,0.36363636363636365,,0.16666666666666666,0.5555555555555556,,,,,16.923076923076923,0.5454545454545454,0.15151515151515152,0.14285714285714285,,0.14814814814814814,,,,,0.17647058823529413,0.2857142857142857,0.0625,0.4,,,,,,0.4444444444444444,0.25,0.25,,,,,,0.1111111111111111,,,,0.4444444444444444,0.25,0.25,1.0,,,1.0,,,0.5,0.5,,0.5555555555555556,0.25,0.4369277777777778,0.6405,0.3735,0.1,0.2,,,0.125,7.0,25.2,,,,0.25,0.41964285714285715,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2026
1643493,1611661317,Noemie Brochant,Noemie Brochant,1643493,PHX,2309.6,9,38.0,-13.0,325,328,110.0,74.0,44,653,3.0,4.0,1.0,2.0,2.0,5.0,2.0,6.0,4.0,10.0,3.0,2.0,10.0,,1.0,,3.0,7.0,15.0,6.0,20.0,3.0,35.0,369.0,3.0,5.0,,1.0,2.0,8.0,3.0,1.0,6.0,2.0,7.0,12.0,2.0,18.0,,2.0,10.0,2.0,,,4.0,1.0,5.0,,1.0,,4.0,,11.0,4.0,10.0,4.0,16.0,5.0,21.0,5.0,2.0,3.0,3.0,,3.0,1.0,,,,4.0,1.0,6.0,14.0,,10.0,3.0,3.0,1.0,1.0,,3.0,2.0,4.0,3.0,27.0,7.0,108.0,1.0,3.0,,,,,109.53846153846153,112.5,0.8571428571428571,1.0,1.0,0.3,,0.16666666666666666,0.3,0.4666666666666667,0.6,0.45714285714285713,0.5,0.2777777777777778,0.4861111111111111,0.5714285714285714,0.35,0.5714285714285714,,,,,10.75268817204301,0.75,0.046511627906976744,0.16393442622950818,0.05,0.09523809523809523,0.03048780487804878,0.06666666666666667,,0.08823529411764706,0.02857142857142857,,0.11764705882352941,0.4,0.75,0.11428571428571428,0.75,0.75,0.6666666666666666,0.14285714285714285,0.4,0.4,1.0,0.17142857142857143,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.4,0.4,1.0,0.2857142857142857,0.2,0.2,1.0,0.3333333333333333,0.5,0.16666666666666666,,,0.3333333333333333,0.3333333333333333,,0.6857142857142857,0.2,0.51071,0.48085,0.5075388888888889,0.02857142857142857,0.06666666666666667,,0.22857142857142856,0.2,10.193333333333333,24.195,,0.3333333333333333,,0.21428571428571427,0.3384615384615385,,,1.0,1.0,2.0,,,,1.0,2.0,1.0,1.0,,1.0,1.0,,,0.3333333333333333,,0.16666666666666666,0.011904761904761904,,0.02702702702702703,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,0.3333333333333333,,,,,2026
1628899,1611661325,Myisha Hines-Allen,Myisha Hines-Allen,1628899,IND,2277.8,7,38.0,24.0,268,270,95.0,74.0,28,538,11.0,17.0,1.0,1.0,2.0,4.0,,2.0,,1.0,1.0,,2.0,,,,2.0,13.0,23.0,,3.0,7.0,33.0,265.0,1.0,1.0,,,,2.0,7.0,,3.0,6.0,16.0,14.0,12.0,,,2.0,2.0,,3.0,,13.0,7.0,20.0,4.0,3.0,8.0,3.0,2.0,47.0,3.0,4.0,13.0,17.0,5.0,22.0,6.0,4.0,2.0,5.0,2.0,4.0,5.0,,1.0,,10.0,3.0,6.0,16.0,4.0,7.0,,7.0,1.0,2.0,,4.0,4.0,4.0,3.0,31.0,16.0,95.0,,7.0,,,,,107.83582089552239,98.14814814814814,0.5384615384615384,0.5833333333333334,,,,,,0.5652173913043478,1.0,0.5,1.0,0.5,0.5689655172413793,1.0,0.6153846153846154,0.11538461538461539,,0.13043478260869565,0.5,,13.043478260869565,0.5,0.1625,0.10256410256410256,0.05454545454545454,0.14285714285714285,0.044642857142857144,0.046511627906976744,0.08333333333333333,0.1282051282051282,0.2,0.18181818181818182,0.1,0.1111111111111111,0.75,0.6538461538461539,0.6470588235294118,0.6875,0.45454545454545453,0.15384615384615385,0.5,1.0,1.0,0.07692307692307693,,,,0.038461538461538464,,,,0.07692307692307693,,,,1.0,1.0,,,,0.1,0.2,,0.7692307692307693,,0.5381250000000001,,0.476065,0.07407407407407407,0.08333333333333333,,0.06060606060606061,0.48484848484848486,3.4826086956521736,25.0,0.16666666666666666,0.5,,0.3333333333333333,0.35447761194029853,3.0,5.0,5.0,2.0,,,1.0,,2.0,1.0,2.0,,,,2.0,1.0,,0.7142857142857143,0.058823529411764705,,0.03508771929824561,0.05714285714285714,,,,,0.5,0.6,,,,,,,,,1.0,,,,,,,,,,,,,,2026
1629576,1611661332,Maria Conde,Maria Conde,1629576,TOR,2176.8,8,36.0,-25.0,368,378,134.0,133.0,53,746,5.0,18.0,2.0,4.0,1.0,4.0,1.0,4.0,2.0,8.0,1.0,10.0,29.0,1.0,1.0,2.0,10.0,7.0,26.0,12.0,37.0,4.0,54.0,438.0,2.0,5.0,1.0,2.0,2.0,9.0,11.0,2.0,11.0,3.0,19.0,12.0,2.0,36.0,,2.0,29.0,10.0,4.0,,4.0,3.0,7.0,1.0,2.0,2.0,2.0,,17.0,5.0,5.0,11.0,19.0,10.0,29.0,2.0,2.0,,6.0,1.0,4.0,3.0,1.0,2.0,,9.0,5.0,10.0,19.0,,8.0,1.0,5.0,1.0,3.0,,1.0,,1.0,,45.0,19.0,134.0,1.0,7.0,,6.0,1.0,-9.0,112.22826086956522,115.87301587301587,0.8571428571428571,1.0,1.0,0.32432432432432434,0.5,0.18181818181818182,0.32432432432432434,0.2692307692307692,0.4,0.3968253968253968,0.5,0.36363636363636365,0.4153846153846154,0.5625,0.41304347826086957,0.5873015873015873,,0.15384615384615385,0.25,,17.24941724941725,0.6666666666666666,0.13924050632911392,0.0684931506849315,0.050505050505050504,0.10526315789473684,0.05291005291005291,0.03571428571428571,0.13333333333333333,0.125,0.1724137931034483,0.1,0.07547169811320754,0.05,,0.2857142857142857,0.2777777777777778,0.3333333333333333,0.8,0.06349206349206349,0.25,0.3333333333333333,1.0,0.06349206349206349,0.25,0.25,1.0,0.12698412698412698,0.25,0.25,1.0,0.4603174603174603,0.3448275862068966,0.3448275862068966,1.0,0.5714285714285714,0.5,0.14285714285714285,1.0,1.0,0.045454545454545456,0.45454545454545453,0.2,0.873015873015873,0.3448275862068966,0.5328944444444444,0.58805,0.5052636363636364,0.046153846153846156,0.10714285714285714,,0.16666666666666666,0.35185185185185186,5.261538461538462,24.405405405405407,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3641304347826087,4.0,7.0,5.0,5.0,3.0,2.0,2.0,,1.0,,,,,1.0,,,4.0,0.45454545454545453,0.16666666666666666,0.21428571428571427,0.05555555555555555,0.06060606060606061,,0.13636363636363635,0.05128205128205128,0.5,0.3181818181818182,0.5714285714285714,1.0,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,2026
1643427,1611661322,Lauren Betts,Lauren Betts,1643427,WAS,2026.6,7,34.0,-34.0,169,177,47.0,69.0,21,346,5.0,12.0,2.0,5.0,8.0,13.0,,4.0,,,,,,,,,,13.0,29.0,,,10.0,36.0,189.0,3.0,8.0,,,2.0,8.0,6.0,,,7.0,15.0,22.0,4.0,,,2.0,,,2.0,,2.0,,2.0,,,1.0,1.0,,4.0,2.0,4.0,4.0,12.0,7.0,19.0,,,,1.0,,,2.0,,1.0,,3.0,1.0,4.0,10.0,1.0,13.0,,13.0,1.0,6.0,,3.0,,3.0,1.0,28.0,15.0,47.0,,4.0,,,2.0,2.0,91.71597633136095,106.77966101694915,0.8461538461538461,0.9166666666666666,,,,,,0.4482758620689655,0.375,0.4482758620689655,0.375,0.6666666666666666,0.5142857142857142,0.4,0.75,,,0.06896551724137931,,,19.289340101522843,0.3333333333333333,0.08888888888888889,0.1,0.05405405405405406,0.09411764705882353,0.08235294117647059,0.03333333333333333,0.14285714285714285,,0.13043478260869565,0.1,0.09090909090909091,0.14285714285714285,0.3333333333333333,0.41379310344827586,0.4166666666666667,0.5,0.8,0.4482758620689655,0.6153846153846154,0.6153846153846154,0.875,0.13793103448275862,,,,,,,,,,,,0.625,0.4,,,,,,,0.41379310344827586,,0.45987586206896547,0.5104428571428572,0.4361,0.17647058823529413,0.17647058823529413,,0.2222222222222222,0.4166666666666667,7.048275862068966,,0.5714285714285714,,0.25,,0.2781065088757396,1.0,2.0,4.0,5.0,4.0,3.0,,,2.0,,1.0,,,3.0,1.0,,,0.6666666666666666,0.16666666666666666,0.4,0.10416666666666667,0.2222222222222222,0.041666666666666664,,0.21428571428571427,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,2026
